"Code","Symbol","Industry","Board"
"TREE.L","CAMBIUM GLOBAL","Unknown","London"
"CGI.L","CANADIAN GEN.","Unknown","London"
"CMIP.L","CAP.MAN.& INV","Unknown","London"
"CGT.L","CAPITAL GEARING GBP","Unknown","London"
"CIFU.L","CARADOR USD","Unknown","London"
"CAI.L","CASTLE ALTERNA REG.","Unknown","London"
"TCT.L","CAYENNE TST","Unknown","London"
"CGW.L","CHELVERTON","Unknown","London"
"CPEH.L","CHINA PR EQ INV","Unknown","London"
"CTY.L","CITY LON.","Unknown","London"
"CMHY.L","CITY MER HIG GBP","Unknown","London"
"CYN.L","CITY NAT","Unknown","London"
"CED2.L","CLOSE ENH II","Unknown","London"
"CLNR.L","CLUFF NATURAL","Unknown","London"
"RIG.L","CQS RIG FINANCE GBP","Unknown","London"
"CBU7.L","CS ET IBX$ 3-7","Unknown","London"
"CU71.L","CS ET IBX$3-7","Unknown","London"
"CSX5.L","CS ETF DJ EUR ACC","Unknown","London"
"CS51.L","CS ETF DJ EUR ACC","Unknown","London"
"CIND.L","CS ETF DJ IND ACC","Unknown","London"
"CID1.L","CS ETF DJ IND ACC","Unknown","London"
"CBIE.L","CS ETF EUR INF LKD","Unknown","London"
"CIE1.L","CS ETF EUR INF LKD","Unknown","London"
"CUKX.L","CS ETF FTSE100","Unknown","London"
"CMB1.L","CS ETF FTSEMIB","Unknown","London"
"CE31.L","CS ETF IBOX EUR 1-3","Unknown","London"
"CBE3.L","CS ETF IBOX EUR 1-3","Unknown","London"
"CBE7.L","CS ETF IBOX EUR 3-7","Unknown","London"
"CE71.L","CS ETF IBOX EUR 3-7","Unknown","London"
"CBU3.L","CS ETF IBOX USD 1-3","Unknown","London"
"CU31.L","CS ETF IBOX USD 1-3","Unknown","London"
"CBE0.L","CS ETF IBX EUR 7-10","Unknown","London"
"CE01.L","CS ETF IBX EUR 7-10","Unknown","London"
"CU01.L","CS ETF IBX USD 7-10","Unknown","London"
"CBU0.L","CS ETF IBX USD 7-10","Unknown","London"
"CES1.L","CS ETF MSCI EMU SC","Unknown","London"
"CEUS.L","CS ETF MSCI EMU SC","Unknown","London"
"CJPL.L","CS ETF MSCI JAP LC","Unknown","London"
"CJPS.L","CS ETF MSCI JAP SC","Unknown","London"
"CUKL.L","CS ETF MSCI UK LC","Unknown","London"
"CUKS.L","CS ETF MSCI UK SC","Unknown","London"
"CUL1.L","CS ETF MSCI USA LC","Unknown","London"
"CUSL.L","CS ETF MSCI USA LC","Unknown","London"
"CUSS.L","CS ETF MSCI USA SC","Unknown","London"
"CUS1.L","CS ETF MSCI USA SC","Unknown","London"
"CNDX.L","CS ETF NASD USD AC","Unknown","London"
"CNX1.L","CS ETF NASD USD AC","Unknown","London"
"CIU1.L","CS ETF USD INF LNK","Unknown","London"
"CBIU.L","CS ETF USD INF LNK","Unknown","London"
"CMB1.L","CS FTSE MIB EUR AC","Unknown","London"
"CIMB.L","CS FTSE MIB EUR AC","Unknown","London"
"CSCA.L","CS MSCI CAN CAD AC","Unknown","London"
"CEU.L","CS MSCI EMU EUR AC","Unknown","London"
"CEU1.L","CS MSCI EMU EUR AC","Unknown","London"
"CSE1.L","CS MSCI EUR EUR AC","Unknown","London"
"CSEU.L","CS MSCI EUR EUR AC","Unknown","London"
"CSJP.L","CS MSCI JAP JPY AC","Unknown","London"
"CPJ1.L","CS MSCI PAC USD AC","Unknown","London"
"CPXJ.L","CS MSCI PAC USD AC","Unknown","London"
"CSUK.L","CS MSCI UK GBP AC","Unknown","London"
"CU1.L","CS MSCI USA USD AC","Unknown","London"
"CSUS.L","CS MSCI USA USD AC","Unknown","London"
"CNKY.L","CS NIK 225 JPY AC","Unknown","London"
"CSEM.L","CSETFL M EM M","Unknown","London"
"CM1.L","CSETFL M EM M","Unknown","London"
"CEL1.L","CSETFL M EMU LG","Unknown","London"
"CEUL.L","CSETFL M EMU LG","Unknown","London"
"CEUM.L","CSETFL M EMU MD","Unknown","London"
"CEM1.L","CSETFL M EMU MD","Unknown","London"
"XNIF.L","DBX CNXN 1C","Unknown","London"
"XNID.L","DBX CNXN 1C","Unknown","London"
"XGDD.L","DBX GLBL DIV 100 1D","Unknown","London"
"XGSD.L","DBX GLBL DIV 100 1D","Unknown","London"
"XRUD.L","DBX RUSSELL 2000 1C","Unknown","London"
"XRU2.L","DBX RUSSELL 2000 1C","Unknown","London"
"XSPS.L","DBX S&P500 SH 1C","Unknown","London"
"XSPD.L","DBX S&P500 SH 1C","Unknown","London"
"XSDX.L","DBX SHORTDAX 1C","Unknown","London"
"XGLE.L","DBX SOV EUR 1C","Unknown","London"
"XUSD.L","DBX USD CS 1CC","Unknown","London"
"XHFG.L","DBXT DB HFI ETF 3C","Unknown","London"
"XESX.L","DBXT ES50 1D","Unknown","London"
"XSSX.L","DBXT ES50 SH 1C","Unknown","London"
"XD3E.L","DBXT ESS D30 1D","Unknown","London"
"XUKX.L","DBXT FTSE 100 1D","Unknown","London"
"XX2D.L","DBXT FTSE C25 1C","Unknown","London"
"XX25.L","DBXT FTSE C25 1C","Unknown","London"
"XVTD.L","DBXT FTSE VIETN 1C","Unknown","London"
"XFVT.L","DBXT FTSE VIETN 1C","Unknown","London"
"XUKS.L","DBXT FTSE100 SH 1C","Unknown","London"
"XMBR.L","DBXT MSCI BRAZ 1C","Unknown","London"
