"Code","Symbol","Industry","Board"
"LEW.ZA","Lewis Group Limited","Unknown","JSE"
"LHC.ZA","Life Healthcare Group Holdings Ltd","Unknown","JSE"
"LHG.ZA","Litha Healthcare Group Limited","Unknown","JSE"
"LNF.ZA","London Finance & Investment Group plc","Unknown","JSE"
"LON.ZA","Lonmin Plc (S. Africa)","Unknown","JSE"
"LVLTRX.ZA","CoreShares LowVolTrax","Unknown","JSE"
"MAPPSG.ZA","Newfunds MAPPS Growth","Unknown","JSE"
"MAPPSP.ZA","Newfunds MAPPS Protect","Unknown","JSE"
"MAQP1.ZA","MacquarieSA EL Pref EXX1","Unknown","JSE"
"MAS.ZA","Masonite (Africa) Limited","Unknown","JSE"
"MDC.ZA","Mediclinic International Ltd","Unknown","JSE"
"MDI.ZA","Master Drilling Group Ltd","Unknown","JSE"
"MDP.ZA","Mara Delta Prop Hldg Ltd","Unknown","JSE"
"MED.ZA","Sable Metals and Minerals Ltd","Unknown","JSE"
"MEI.ZA","Mediclinic International PLC","Unknown","JSE"
"MFI.ZA","M-FiTec Int Ltd","Unknown","JSE"
"MFL.ZA","Metrofile Holdings Ltd","Unknown","JSE"
"MIX.ZA","MiX Telematics Ltd.","Unknown","JSE"
"MMG.ZA","Micromega Holdings Limited","Unknown","JSE"
"MMH.ZA","Miranda Minerals Holdings Limited","Unknown","JSE"
"MMI.ZA","MMI Holdings Ltd","Unknown","JSE"
"MML.ZA","Metmar Ltd","Unknown","JSE"
"MMP.ZA","Marshall Monteagle PLC","Unknown","JSE"
"MND.ZA","Mondi Limited","Unknown","JSE"
"MNK.ZA","Montauk Holdings Ltd","Unknown","JSE"
"MNP.ZA","Mondi plc","Unknown","JSE"
"MNY.ZA","Moneyweb Holdings Limited","Unknown","JSE"
"MOR.ZA","Morvest Business Group Ltd","Unknown","JSE"
"MPT.ZA","Mpact Ltd","Unknown","JSE"
"MRF.ZA","Merafe Resources Limited","Unknown","JSE"
"MRI.ZA","MINE RESTORATION INVESTMENTS Ltd","Unknown","JSE"
"MRP.ZA","MR Price Group Ltd","Unknown","JSE"
"MSM.ZA","Massmart Holdings Limited","Unknown","JSE"
"MSP.ZA","MAS Real Estate Inc.","Unknown","JSE"
"MST.ZA","Mustek Limited","Unknown","JSE"
"MTA.ZA","Metair Investments Limited","Unknown","JSE"
"MTN.ZA","MTN Group Limited","Unknown","JSE"
"MTNZBE.ZA","MTN Zakhele (RF) Ltd","Unknown","JSE"
"MUR.ZA","Murray & Roberts Holdings Limited","Unknown","JSE"
"MZR.ZA","Mazor Group Limited","Unknown","JSE"
"NBKP.ZA","Nedbank Ltd","Unknown","JSE"
"NCS.ZA","Nictus Limited","Unknown","JSE"
"NED.ZA","Nedbank Group Ltd.","Unknown","JSE"
"NEP.ZA","New Europe Property Investments plc","Unknown","JSE"
"NEWBCI.ZA","NEWWAVE INDEXETN 13JUN22","Unknown","JSE"
"NEWEUR.ZA","NEWWAVE EURO ETN 12MAR42","Unknown","JSE"
"NEWFSA.ZA","NEWFUNDS NEWSA INDEX","Unknown","JSE"
"NEWGBP.ZA","NEWWAVE GBP ETN 12MAR42","Unknown","JSE"
"NEWPLT.ZA","NEWWAVE PLAT ETN 12MAR42","Unknown","JSE"
"NEWSLV.ZA","NEWWAVE SLV ETN 12MAR42","Unknown","JSE"
"NEWUSD.ZA","NEWWAVE USD ETN 12MAR42","Unknown","JSE"
"NFEMOM.ZA","NEWFUNDS EQUITY MOM ETF","Unknown","JSE"
"NFGOVI.ZA","NEWFUNDS GOVI ETF","Unknown","JSE"
"NFILBI.ZA","NEWFUNDS ILBI ETF","Unknown","JSE"
"NFP.ZA","New Frontier Prop Ltd","Unknown","JSE"
"NFSH40.ZA","NEWFUNDS SHARIA TOP40","Unknown","JSE"
"NFSWIX.ZA","NEWFUNDS SWIX 40 ETF","Unknown","JSE"
"NFTRCI.ZA","NEWFUNDS TRACI 3-M ETF","Unknown","JSE"
"NGPLD.ZA","NewGold Palladium ETF","Unknown","JSE"
"NGPLT.ZA","New Gold Platinum ETF","Unknown","JSE"
"NHM.ZA","Northam Platinum Limited","Unknown","JSE"
"NIV.ZA","Niveus Investments Ltd","Unknown","JSE"
