"Code","Symbol","Industry","Board"
"KRDMB.TR","Kardemir Karabuk Demir Celik San. ve Tic","Unknown","IST"
"KRDMD.TR","Kardemir Karabuk Demir Celik San. ve Tic","Unknown","IST"
"KRGYO.TR","Korfez Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"KRONT.TR","Kron Telekomunikasyon Hizmetleri AS","Unknown","IST"
"KRSAN.TR","Karsusan Karadeniz Su Urunleri Sanayi AS","Unknown","IST"
"KRSTL.TR","Kristal Kola ve Mesrubat Sanayi Tic. AS","Unknown","IST"
"KRTEK.TR","Karsu Tekstil Sanayi ve Ticaret A.S.","Unknown","IST"
"KSTUR.TR","KUSTUR KUSADASI TURIZM","Unknown","IST"
"KTLME.TR","IST:KTLME","Unknown","IST"
"KUTPO.TR","Kutahya Porselen Sanayii A.S.","Unknown","IST"
"KUYAS.TR","Kuyumcukent Gayrimenkul Yatirimlari AS","Unknown","IST"
"LATEK.TR","Latek Lojistik Ticaret AS","Unknown","IST"
"LIDFA.TR","Lider Faktoring AS","Unknown","IST"
"LINK.TR","Link Blgsyr Stmlr Yzm ve Dm Sny ve Tr As","Unknown","IST"
"LKMNH.TR","Lokman Hekim Engu Sa Tu Eg Hi v In TA AS","Unknown","IST"
"LOGO.TR","Logo Yazilim Sanayi ve Ticaret A.S.","Unknown","IST"
"LUKSK.TR","Luks Kadife Ticaret ve Sanayi A.S.","Unknown","IST"
"MAALT.TR","Marmaris Altinyunus Turistik Tesisler AS","Unknown","IST"
"MAKTK.TR","Makina Takim Endustrisi A.S.","Unknown","IST"
"MANGO.TR","Mango Gida Sanayi ve Ticaret AS","Unknown","IST"
"MARTI.TR","Marti Otel Isletmeleri A.S.","Unknown","IST"
"MCTAS.TR","MCT Danismanlik AS","Unknown","IST"
"MEGAP.TR","Mega Polietilen Kopuk Sanayi","Unknown","IST"
"MEMSA.TR","Mensa Sinai Ticari ve Mali Yatirimlar AS","Unknown","IST"
"MENBA.TR","Menba Holding AS","Unknown","IST"
"MEPET.TR","Mepet Metro Petrol ve Tesisleri Sanayi","Unknown","IST"
